channel,date,min,max,mean,stDev
1,2020-06-20,0.0,1.0,0.04170867087817339,0.11331680293365316
1,2020-06-21,0.0,1.0,0.023179422746064136,0.09669746189066869
1,2020-06-22,0.0,1.0,0.0209711761317096,0.09543694955937217
1,2020-06-23,0.0,0.962709903717041,0.036302054839718,0.1026846855077784
1,2020-06-24,0.0,0.8035345077514648,0.023699149994950826,0.08194698948658061
1,2020-06-25,0.0,1.0,0.04926811451078507,0.1219287413175251
1,2020-06-26,0.0,1.0,0.15194366991207475,0.22918566635419707
1,2020-06-27,0.0,1.0,0.13693787983359829,0.2259667578175612
1,2020-06-28,0.0,0.4269605576992035,0.08335116063369152,0.14030411665645576
1,2020-06-29,0.0,0.6168525815010071,0.05265660707136313,0.12887291690967195
1,2020-06-30,0.0,1.0,0.05141530697415908,0.12977000643186146
1,2020-07-01,0.0,1.0,0.030188797148154367,0.09837949741790547
1,2020-07-02,0.0,0.6784096360206604,0.03011325199202948,0.0937309182379784
1,2020-07-03,0.0,0.6199162006378174,0.03964733395042149,0.10917093555354752
1,2020-07-04,0.0,0.9458027482032776,0.031282050061517894,0.10002346426882171
1,2020-07-05,0.0,0.8579952120780945,0.1180267167214582,0.1940245616125313
1,2020-07-06,0.0,0.7861623167991638,0.07492626807658938,0.13922538940923576
1,2020-07-07,0.0,0.7665643692016602,0.031721414215746195,0.09424293929878753
1,2020-07-08,0.0,0.5100225210189819,0.02839728755003159,0.09227824176197014
1,2020-07-09,0.0,0.6960086226463318,0.02010585578137131,0.07078172973443728
1,2020-07-10,0.0,1.0,0.08006116770016783,0.17585619265852204
1,2020-07-11,0.0,1.0,0.09932734408758084,0.18145699645699323
1,2020-07-12,0.0,1.0,0.04679502653633721,0.13566104184358957
1,2020-07-13,0.0,1.0,0.05400813200260667,0.15029916857259387
1,2020-07-14,0.0,1.0,0.051848950563881356,0.1377595926604524
1,2020-07-15,0.0,1.0,0.10167944764755266,0.18012281494096766
1,2020-07-16,0.0,0.8349953293800354,0.03155506265328494,0.09581298013865641
1,2020-07-17,0.0,0.7090924978256226,0.05672217689000361,0.1336050387813935
1,2020-07-18,0.0,0.5195709466934204,0.047362871071905024,0.10244917469015753
1,2020-07-19,0.0,0.34245985746383667,0.11895481772507355,0.12191704405265905
1,2020-07-20,0.0,0.2053888887166977,0.0003948489912966957,0.008996759961642243
1,2020-07-21,NaN,NaN,NaN,NaN
1,2020-07-22,0.0,1.0,0.06860423172150469,0.15740783482734327
1,2020-07-23,0.0,1.0,0.03124865625954222,0.10364590349461272
1,2020-07-24,0.0,0.5619797706604004,0.008028539882085881,0.0448641048916732
1,2020-07-25,0.0,1.0,0.03330311243975334,0.10717678608690902
1,2020-07-26,0.0,0.7701674103736877,0.033883840151939175,0.11096826427884407
1,2020-07-27,0.0,1.0,0.058677239139931836,0.14061437046304973
1,2020-07-28,0.0,0.24622054398059845,0.07891684101942259,0.1149046549472554
1,2020-07-29,0.0,0.0,0.0,0.0
1,2020-07-30,0.0,0.672854483127594,0.061890225440651814,0.1349600401544209
1,2020-07-31,0.0,1.0,0.14191504718688,0.2253592214546063
1,2020-08-01,0.0,1.0,0.21767619551056788,0.2900946986995863
1,2020-08-02,0.0,0.22112415730953217,0.023951989264490627,0.05552436653885878
1,2020-08-03,0.0,0.5649338960647583,0.11305999621912813,0.17458929719046407
1,2020-08-04,0.0,0.37979474663734436,0.018658949217057647,0.06466024895749688
1,2020-08-05,0.0,0.5769168734550476,0.07576075382100368,0.11701483011109576
1,2020-08-06,0.0,1.0,0.061839634470547626,0.1404251236913374
1,2020-08-07,0.0,0.6672883033752441,0.2827329806113803,0.2137585405714754
1,2020-08-08,0.0,1.0,0.06588786736726608,0.15363647780595452
1,2020-08-09,0.0,0.40526118874549866,0.0341626939727951,0.05894571275543644
1,2020-08-10,0.0,1.0,0.10008396815935693,0.1893348912490093
1,2020-08-11,0.0,0.7795156836509705,0.02230939001899692,0.08614348893134
1,2020-08-12,0.0,0.85955810546875,0.039004320840121856,0.11296027043540152
1,2020-08-13,0.0,1.0,0.11853551750736062,0.2281554882770502
1,2020-08-14,0.0,1.0,0.07733026753023373,0.17564133833414625
1,2020-08-15,0.0,1.0,0.032493311813532204,0.10703608971594039
1,2020-08-16,0.0,0.9386227130889893,0.16213719813230568,0.2247873580207951
1,2020-08-17,0.0,0.9960983991622925,0.07121335195013516,0.15003726206903517
1,2020-08-18,0.0,1.0,0.12224301207770705,0.19901291709529795
1,2020-08-19,0.0,0.9692412614822388,0.37108519944894824,0.3121084757607189
1,2020-08-20,0.0,1.0,0.07358076321861792,0.1786916939817787
1,2020-08-21,0.0,0.7467880249023438,0.047507562016304204,0.11013061242365621
1,2020-08-22,0.0,1.0,0.0896347434468641,0.1757068702184421
1,2020-08-23,0.0,1.0,0.08559734370383401,0.17542335011813628
1,2020-08-24,0.0,1.0,0.058751772988581266,0.14810619559340327
1,2020-08-25,0.0,0.8964481949806213,0.026592320374836893,0.09505630267077045
1,2020-08-26,0.0,0.7399036288261414,0.029798274522263555,0.0852729219848575
1,2020-08-27,0.0,0.8309258818626404,0.05168518182695667,0.12337714029582467
1,2020-08-28,0.0,1.0,0.09175365464802801,0.17317894520077673
1,2020-08-29,0.0,0.7055284380912781,0.019550126991616713,0.07241648877907648
1,2020-08-30,0.0,0.7800328731536865,0.1869502865619878,0.21901963936250504
1,2020-08-31,0.0,0.8995039463043213,0.2347290748169908,0.37501636799268506
1,2020-09-01,0.0,0.9904106259346008,0.03673112395447458,0.10247259013679869
1,2020-09-02,0.0,0.9197694063186646,0.025752336170528398,0.09825441773347478
1,2020-09-03,0.0,1.0,0.06508784012875606,0.16663258531749495
1,2020-09-04,0.0,1.0,0.05112584421272379,0.15594833044118198
1,2020-09-05,0.0,1.0,0.06898770032403506,0.15123071440715014
1,2020-09-06,0.0,1.0,0.12811024465934517,0.1871595784954841
1,2020-09-07,0.0,1.0,0.10523178342264301,0.20893004376965993
1,2020-09-08,0.0,1.0,0.09848368056913208,0.21890168462759677
1,2020-09-09,0.0,1.0,0.03607576445640848,0.1333483727873462
1,2020-09-10,0.0,1.0,0.2520136830351267,0.31027968693096314
1,2020-09-11,0.0,1.0,0.1299818328678976,0.2143971863164385
1,2020-09-12,0.0,0.6746786236763,0.05223917167390356,0.11123357579890364
1,2020-09-13,0.0,1.0,0.07758824395198959,0.14880234346151347
1,2020-09-14,0.0,0.6464558243751526,0.06542146644198282,0.14350728479421693
1,2020-09-15,0.0,1.0,0.223539671800946,0.27043068621900856
1,2020-09-16,NaN,NaN,NaN,NaN
1,2020-09-17,NaN,NaN,NaN,NaN
1,2020-09-18,0.0,1.0,0.022254550426033828,0.09715744847985712
1,2020-09-19,0.0,1.0,0.03742030961247491,0.12090027532595875
1,2020-09-20,0.0,1.0,0.035768209708098964,0.12200139074045213
1,2020-09-21,NaN,NaN,NaN,NaN
1,2020-09-22,0.0,0.9029961228370667,0.05963001382609338,0.14567894951378327
1,2020-09-23,0.0,1.0,0.10287857915202026,0.19530402106155054
1,2020-09-24,0.0,1.0,0.071812414662592,0.1491035056324494
1,2020-09-25,0.0,0.6471019387245178,0.029380885418445645,0.08772787762076376
1,2020-09-26,0.0,1.0,0.09029968040108508,0.18997831510096058
1,2020-09-27,0.0,1.0,0.044654896468755145,0.12007060856301868
1,2020-09-28,0.0,0.7286515235900879,0.06462009802856267,0.12924531091075703
1,2020-09-29,0.0,1.0,0.08987792250706861,0.17724452294578102
1,2020-09-30,0.0,0.9871792793273926,0.04275811401641795,0.12073219194617141
1,2020-10-01,0.0,1.0,0.05512082453137558,0.14781177652477978
1,2020-10-02,NaN,NaN,NaN,NaN
1,2020-10-03,0.0,0.6879334449768066,0.043504483142676575,0.0993372506733805
1,2020-10-04,0.0,1.0,0.07244346425284104,0.15433928698524618
1,2020-10-05,0.0,1.0,0.059089805578050415,0.1553761150364332
1,2020-10-06,0.0,1.0,0.07709924455814547,0.15894051908400242
1,2020-10-07,0.09781014174222946,1.0,0.5439479837378303,0.45106769156407894
1,2020-10-08,0.0,1.0,0.23600833491051962,0.27289049692752926
1,2020-10-09,0.0,1.0,0.055449191705048306,0.14719506224805273
1,2020-10-10,0.0,1.0,0.07512197213362982,0.16967926854828588
1,2020-10-11,0.0,1.0,0.11660673065214543,0.20708075988933794
1,2020-10-12,0.0,1.0,0.38834022514805316,0.29232102940815635
1,2020-10-13,0.0,0.8769781589508057,0.10341352505695424,0.17998205545958582
1,2020-10-14,0.0,1.0,0.12778576732296337,0.2095654392866715
1,2020-10-15,0.0,0.9795006513595581,0.08378547351074775,0.17196823953021353
1,2020-10-16,0.0,0.9857667088508606,0.08446276147291835,0.180475315919349
1,2020-10-17,0.0,1.0,0.08740492230856128,0.18807283347294615
1,2020-10-18,0.0,0.8280140161514282,0.18685387357608588,0.2797784250033926
1,2020-10-19,0.0,0.0,0.0,0.0
1,2020-10-20,0.0,1.0,0.17488382747287154,0.24212145419811068
1,2020-10-21,0.0,0.7488024234771729,0.08125616284213232,0.1504935281394865
1,2020-10-22,0.0,0.8530412912368774,0.06351490382255406,0.13394525759326498
1,2020-10-23,0.0,0.6796793341636658,0.042056863940673005,0.09550946208751691
1,2020-10-24,0.0,1.0,0.45251778252721303,0.2584797001019947
1,2020-10-25,NaN,NaN,NaN,NaN
1,2020-10-26,0.0,0.5281105637550354,0.10985026318896748,0.17082945719707454
1,2020-10-27,0.0,1.0,0.052458739449878736,0.13562902069838445
1,2020-10-28,0.0,0.7851864695549011,0.12679334783057353,0.1892564269620623
1,2020-10-29,0.0,0.9919193983078003,0.08689918088996972,0.18067975104247677
1,2020-10-30,0.0,1.0,0.23436515701346997,0.24498313640406064
1,2020-10-31,0.0,1.0,0.09742965960175459,0.17810590284450264
1,2020-11-01,0.0,0.22940900921821594,0.114704504609108,0.11470450460910796
1,2020-11-02,0.0,0.7314856648445129,0.05329567651163047,0.12863100709733485
1,2020-11-03,0.0,0.7323845028877258,0.0218635327861291,0.08509781188401196
1,2020-11-04,0.0,1.0,0.18398349376086834,0.24399964577931021
1,2020-11-05,0.0,1.0,0.49974219376727885,0.3832783076360351
1,2020-11-06,0.0,1.0,0.077800580845877,0.1756824414615586
1,2020-11-07,NaN,NaN,NaN,NaN
1,2020-11-08,0.0,1.0,0.027529387806533273,0.10615907722930266
1,2020-11-09,0.0,1.0,0.13995739345727395,0.20800880235188696
1,2020-11-10,0.0,1.0,0.1034038802541751,0.19134442908565952
1,2020-11-11,NaN,NaN,NaN,NaN
1,2020-11-12,0.0,0.8017526268959045,0.03936583861397859,0.11439429101567915
1,2020-11-13,0.0,0.7790855765342712,0.05072432241900298,0.1221377585557908
1,2020-11-14,0.0,0.48073774576187134,0.014933160526746024,0.0548919761174483
1,2020-11-15,0.0,0.5828623175621033,0.021699186962556773,0.07042399602635475
1,2020-11-16,0.0,1.0,0.0685202778344746,0.14498126102275055
1,2020-11-17,0.0,0.8722704648971558,0.04628010644171406,0.11255257034722738
1,2020-11-18,0.0,0.9079561233520508,0.03837712818475597,0.1015541738194726
1,2020-11-19,0.0,0.7686362862586975,0.05847051033578345,0.13023460436866366
1,2020-11-20,0.0,0.4491395652294159,0.023397489062372514,0.06556651156042338
1,2020-11-21,0.0,1.0,0.07116614578475408,0.14643356234885213
1,2020-11-22,0.0,1.0,0.11126025582314121,0.16890400069023223
1,2020-11-23,0.0,0.8580235838890076,0.12566328312535266,0.22867175411926036
1,2020-11-24,0.0,0.384793758392334,0.016947148732600236,0.055097466660135715
1,2020-11-25,0.0,0.34415996074676514,0.035077920571476705,0.07604640190479181
1,2020-11-26,0.0,0.6898824572563171,0.04437157741957435,0.10148512222194861
1,2020-11-27,0.0,0.5247169733047485,0.06528601155327642,0.12757626562248942
1,2020-11-28,0.0,1.0,0.08723123659397505,0.17049026914055845
1,2020-11-29,0.0,0.7386428713798523,0.038962139212649356,0.10902452843501091
1,2020-11-30,0.0,0.5617097020149231,0.03466771208496418,0.08634454282340381
1,2020-12-01,0.0,0.6763546466827393,0.029147386776972536,0.09106231131707809
1,2020-12-02,0.0,1.0,0.15279569279688548,0.24062548315329685
1,2020-12-03,0.0,1.0,0.09714967479451547,0.195901796670798
1,2020-12-04,0.0,1.0,0.13498399840321879,0.21676597763840463
1,2020-12-05,0.0,1.0,0.027028934153185646,0.11032064898576656
1,2020-12-06,0.0,0.0,0.0,0.0
1,2020-12-07,0.0,1.0,0.09390712155778187,0.17812965275906067
1,2020-12-08,0.0,1.0,0.0700217314137533,0.14559782675790278
1,2020-12-09,0.0,1.0,0.0828662668495976,0.1938357122828816
1,2020-12-10,0.0,1.0,0.06133116696436016,0.15069240513790758
1,2020-12-11,0.0,1.0,0.056278191244795835,0.1499549437890214
1,2020-12-12,0.0,1.0,0.039125430945803244,0.12093951966370638
1,2020-12-13,0.0,1.0,0.08649977194129545,0.1783024029536424
1,2020-12-14,0.0,1.0,0.056794120022699575,0.13896496470430011
1,2020-12-15,0.0,0.36432695388793945,0.021405413236660786,0.06499135388964605
1,2020-12-16,NaN,NaN,NaN,NaN
1,2020-12-17,0.0,0.8391781449317932,0.02026737558413122,0.07743943384896808
1,2020-12-18,NaN,NaN,NaN,NaN
1,2020-12-19,0.0,0.936915934085846,0.04247540590017197,0.12414671756619564
1,2020-12-20,0.0,1.0,0.04827205113883781,0.1281719932268013
1,2020-12-21,0.0,1.0,0.03860313551849767,0.10913345580841308
1,2020-12-22,0.0,1.0,0.06616517058694223,0.13410963925375674
1,2020-12-23,0.0,1.0,0.05852100390348362,0.1289384203661564
1,2020-12-24,0.0,1.0,0.061703796655638264,0.14427318814541482
1,2020-12-25,NaN,NaN,NaN,NaN
1,2020-12-26,0.0,0.8822165727615356,0.05522456115014409,0.147130527141286
1,2020-12-27,0.0,0.7561805248260498,0.062373343256874124,0.1365214157632117
1,2020-12-28,0.0,0.5299591422080994,0.17394455237153125,0.23824970689163968
1,2020-12-29,0.0,1.0,0.09223685825403478,0.20047015684496539
1,2020-12-30,0.0,1.0,0.07051023200308851,0.1549122554465112
1,2020-12-31,0.0,1.0,0.03487549983315634,0.11047632279163105
channel,date,min,max,mean,stDev
1,2021-01-01,0.0,1.0,0.03604274476630655,0.10329842163335595
1,2021-01-02,0.0,1.0,0.06443878918870426,0.18123149479082976
1,2021-01-03,0.0,0.6871514916419983,0.05637513413280515,0.1299688911082168
1,2021-01-04,0.0,0.8686673045158386,0.15097510860860988,0.2130129156460475
1,2021-01-05,0.0,0.7491563558578491,0.019469717903627223,0.08701349429649095
1,2021-01-06,0.0,0.6387436985969543,0.03730229625609873,0.10049502920862365
1,2021-01-07,0.0,0.33557766675949097,0.025613733207968278,0.07493334687399641
1,2021-01-08,0.0,1.0,0.1410727157335204,0.23889948209220913
1,2021-01-09,0.0,1.0,0.13438533262033597,0.2152774414525919
1,2021-01-10,0.0,0.3311231732368469,0.03138677151296338,0.07714021397036534
1,2021-01-11,0.0,0.6568924784660339,0.08726358823068854,0.21606442750529692
1,2021-01-12,0.0,0.5822321772575378,0.2678007903424175,0.195357254385818
1,2021-01-13,0.0,0.9922807216644287,0.130087437401494,0.23729234389653606
1,2021-01-14,0.0,0.9820896983146667,0.06368360700157734,0.17390680271990888
1,2021-01-15,0.0,1.0,0.11146106562362564,0.2008524959343061
1,2021-01-16,0.0,1.0,0.13242781655613833,0.2120357919502594
1,2021-01-17,0.0,0.49375611543655396,0.03188044643292208,0.0973652711644258
1,2021-01-18,NaN,NaN,NaN,NaN
1,2021-01-19,0.0,1.0,0.10442733924449114,0.20484635608377855
1,2021-01-20,0.0,1.0,0.08704033423936149,0.18688105603271835
1,2021-01-21,0.0,1.0,0.09439571947568447,0.19218109057617092
1,2021-01-22,0.0,0.5917543172836304,0.04927714563814382,0.10785592022254813
1,2021-01-23,0.0,1.0,0.1788327394125975,0.28984041151297585
1,2021-01-24,0.0,1.0,0.10914247688018885,0.19484207757879315
1,2021-01-25,0.0,1.0,0.09964045653333287,0.1775727907196401
1,2021-01-26,0.0,1.0,0.06850124315952844,0.17734806250072235
1,2021-01-27,0.0,0.9089014530181885,0.045603554648349434,0.12203927734340193
1,2021-01-28,0.0,0.3962053954601288,0.12369566831421584,0.14481888645421334
1,2021-01-29,0.0,0.9139429330825806,0.0318095948301651,0.09225886288651323
1,2021-01-30,0.0,0.055872682482004166,0.0013303019638572422,0.008518088747878823
1,2021-01-31,0.0,0.5008091926574707,0.03199759630894531,0.07842020791289099
1,2021-02-01,NaN,NaN,NaN,NaN
1,2021-02-02,0.0,0.15088294446468353,0.004402989838471192,0.025395860917853015
1,2021-02-03,0.0,0.41065341234207153,0.016823810639352142,0.05405317000722588
1,2021-02-04,0.0,1.0,0.04971429770070709,0.11687096501980042
1,2021-02-05,0.0,0.927958071231842,0.03251543381880046,0.10132368682242761
1,2021-02-06,0.0,1.0,0.032121272627849626,0.10545093010029728
1,2021-02-07,0.0,0.0,0.0,0.0
1,2021-02-08,NaN,NaN,NaN,NaN
1,2021-02-09,0.0,1.0,0.09243345022565269,0.16883146943876234
1,2021-02-10,0.0,1.0,0.11937636860671276,0.20590486407940436
1,2021-02-11,0.0,1.0,0.07011955230594963,0.1717149811186882
1,2021-02-12,0.0,1.0,0.09091952319380094,0.1827850576357606
1,2021-02-13,0.0,0.9446058869361877,0.06986154003734019,0.1454389074706556
1,2021-02-14,0.0,1.0,0.12830826180684077,0.21730062884897586
1,2021-02-15,0.0,0.9288120865821838,0.0731246758132138,0.1462817919001649
1,2021-02-16,0.0,0.5724402070045471,0.049431393260293485,0.10958839855086464
1,2021-02-17,0.0,0.5681851506233215,0.10619964091040744,0.14751240360225729
1,2021-02-18,0.0,0.9062862992286682,0.044465935342405644,0.10985913939626932
1,2021-02-19,0.0,0.6423225998878479,0.042383453510368665,0.10836003848485463
1,2021-02-20,0.0,1.0,0.08636085566665447,0.27975597267103497
1,2021-02-21,NaN,NaN,NaN,NaN
1,2021-02-22,0.0,1.0,0.14511395668646315,0.22718119331014694
1,2021-02-23,0.0,1.0,0.08295335533289812,0.1652502409915717
1,2021-02-24,0.0,1.0,0.06723863837045281,0.15342818574741274
1,2021-02-25,0.0,0.8896889686584473,0.05142696215673125,0.12264191633716644
1,2021-02-26,0.0,1.0,0.08256752075595493,0.1769589826682926
1,2021-02-27,0.0,1.0,0.0676422426352835,0.15733502916583922
1,2021-02-28,0.0,1.0,0.04383754520370389,0.12443214234219774
1,2021-03-01,0.0,0.8845106959342957,0.021749013421055407,0.08939294135691779
1,2021-03-02,0.0,1.0,0.042481185964397136,0.12918326204393574
1,2021-03-03,0.0,1.0,0.04864487328417539,0.14802771014285948
1,2021-03-04,0.0,1.0,0.03446570371359732,0.12231210344834018
1,2021-03-05,0.0,0.9749208688735962,0.06353907241994255,0.13648389550611473
1,2021-03-06,0.0,0.7749322652816772,0.08203915949064632,0.1380197752455476
1,2021-03-07,0.0,0.6839195489883423,0.08712476912284281,0.133720522131266
1,2021-03-08,0.0,1.0,0.07793072716169157,0.16546616993755406
1,2021-03-09,0.0,1.0,0.06463484463747404,0.1528749012321002
1,2021-03-10,0.0,0.5033829212188721,0.01722836858961321,0.06914158798227506
1,2021-03-11,NaN,NaN,NaN,NaN
1,2021-03-12,0.0,0.39454567432403564,0.030525686035025583,0.08180477369773297
1,2021-03-13,0.0,1.0,0.08850110845791276,0.17915919244198952
1,2021-03-14,0.0,1.0,0.0993325900658816,0.19052727484238763
1,2021-03-15,0.0,1.0,0.045705166520873315,0.1313870183504495
1,2021-03-16,0.0,1.0,0.06999645747215165,0.17562195817158685
1,2021-03-17,0.0,1.0,0.062456552014097395,0.14558675230396625
1,2021-03-18,0.0,0.9615088105201721,0.02484957590021479,0.08818553145946623
1,2021-03-19,0.0,1.0,0.06998780291769242,0.15314648925524985
1,2021-03-20,0.0,0.9966716170310974,0.04950846713506602,0.12426418699360797
1,2021-03-21,0.0,0.5490208864212036,0.021150438739618284,0.06150773568255611
1,2021-03-22,0.0,0.7516432404518127,0.028987378573060815,0.08634347002039691
1,2021-03-23,0.0,1.0,0.04431928766622476,0.11663212512239048
1,2021-03-24,0.0,0.7292152643203735,0.046772491225658734,0.10873895393563421
1,2021-03-25,0.0,1.0,0.053021942909814164,0.12980407581759923
1,2021-03-26,0.0,1.0,0.0504559688464904,0.12602184984917766
1,2021-03-27,0.0,1.0,0.09760155219395446,0.18212019932879914
1,2021-03-28,0.0,0.8870383501052856,0.02339005454404181,0.07770313897187413
1,2021-03-29,0.0,0.5290774703025818,0.021151724525927954,0.07159208198134948
1,2021-03-30,0.0,0.915256142616272,0.047846835833541324,0.11824630275680718
1,2021-03-31,0.0,0.4877583980560303,0.06980567474940182,0.12266212383860849
1,2021-04-01,0.0,0.5738277435302734,0.029688221096482035,0.09410374259261117
1,2021-04-02,0.0,0.5893701314926147,0.024323398324210883,0.07359645191094226
1,2021-04-03,0.0,1.0,0.07029178912356362,0.13941507258283517
1,2021-04-04,0.0,1.0,0.11760576353563519,0.1691746385375565
1,2021-04-05,0.0,1.0,0.08280642985676889,0.15303707571440162
1,2021-04-06,0.0,1.0,0.05948529006675319,0.12994815672034987
1,2021-04-07,0.0,0.6946038007736206,0.09921884478009001,0.1519424737167086
1,2021-04-08,0.0,0.7662500143051147,0.045266444376375115,0.10826195811464118
1,2021-04-09,0.0,1.0,0.054572170088473815,0.1300630130588956
1,2021-04-10,0.0,1.0,0.04992001886976432,0.12674718022224485
1,2021-04-11,0.0,0.9458144307136536,0.02950995805905346,0.08473444004068581
1,2021-04-12,0.0,1.0,0.19436484564617057,0.22017120427383904
1,2021-04-14,0.0,1.0,0.11638304004637054,0.21115187880637667
1,2021-04-15,0.0,1.0,0.18377323003814275,0.2556690376686392
1,2021-04-16,0.0,1.0,0.18555957414486646,0.25397698489357645
1,2021-04-17,0.0,0.8324737548828125,0.21246213755493099,0.24152976448357485
1,2021-04-18,NaN,NaN,NaN,NaN
1,2021-04-19,0.0,0.0,0.0,0.0
1,2021-04-20,0.0,1.0,0.13032772265827977,0.19053094409195936
1,2021-04-21,0.0,1.0,0.14519113794645283,0.22514438911483936
1,2021-04-22,0.0,0.6704168915748596,0.053205212336854775,0.1116549129898449
1,2021-04-23,0.0,0.4045495390892029,0.041442300820216646,0.08929798910855107
1,2021-04-24,0.0,1.0,0.08856214433513461,0.14765208473586955
1,2021-04-25,0.0,1.0,0.11967084257760886,0.18978998762965535
1,2021-04-26,0.0,1.0,0.15091984709277856,0.21847710891937064
1,2021-04-27,0.0,0.8529832363128662,0.09753936899561294,0.15779134046726273
1,2021-04-28,0.0,1.0,0.22891721938036877,0.2156619352672812
1,2021-04-29,0.0,1.0,0.1397332118218259,0.19824857637576615
1,2021-04-30,0.0,1.0,0.0903360381702021,0.18906767997547605
1,2021-05-01,0.0,1.0,0.050044956961268865,0.13004715111870263
